guest_id,segment_id,segment_name,length_of_stay,party_size,adr,is_family,is_couple,is_solo
391,0,Budget Solo Travelers,3.0,1.0,81.50026996914703,False,False,True
392,6,Last-Minute City Breakers,1.0,1.0,65.8879520819726,False,True,False
393,3,Premium Couples,2.0,2.0,82.71403068728735,False,True,False
394,6,Last-Minute City Breakers,5.0,2.0,103.69948913507517,False,True,False
395,1,Planned Leisure Couples,6.0,1.0,90.02173712971059,False,True,False
396,1,Planned Leisure Couples,5.0,1.0,84.24136384896138,True,True,False
397,3,Premium Couples,2.0,2.0,102.50408846193163,False,True,False
398,0,Budget Solo Travelers,1.0,1.0,76.1905443952493,False,False,True
399,3,Premium Couples,1.0,2.0,127.78113083717045,False,True,False
400,0,Budget Solo Travelers,1.0,1.0,76.23764880794613,False,False,True
401,4,Luxury Families,4.0,3.0,173.3396245121825,False,False,False
402,3,Premium Couples,2.0,1.0,151.02393319101654,False,True,False
403,3,Premium Couples,1.0,2.0,95.35815287632377,False,True,False
404,3,Premium Couples,1.0,2.0,103.42111243769682,False,True,False
405,5,Last-Minute City Breakers,2.0,1.0,86.5696125299963,False,False,False
406,1,Planned Leisure Couples,5.0,2.0,80.05639388059143,False,True,False
407,0,Budget Solo Travelers,2.0,1.0,71.90877949202154,False,False,True
408,3,Premium Couples,4.0,2.0,116.44588002593505,False,True,False
409,1,Planned Leisure Couples,5.0,2.0,94.17015106439878,False,True,False
410,2,Early Planners,3.0,2.0,87.41574319816202,False,True,True
411,3,Premium Couples,2.0,1.0,105.40235241017638,False,True,False
412,2,Early Planners,1.0,2.0,85.64256123348052,False,True,False
413,6,Last-Minute City Breakers,2.0,1.0,74.5041280836834,False,True,False
414,1,Planned Leisure Couples,4.0,1.0,81.03128984802906,False,False,False
415,3,Premium Couples,4.0,1.0,109.5143869910932,False,True,False
416,1,Planned Leisure Couples,2.0,2.0,81.22723580234751,False,True,True
417,0,Budget Solo Travelers,3.0,1.0,82.12919398842006,False,False,True
418,1,Planned Leisure Couples,5.0,1.0,77.48203526343,False,True,False
419,2,Early Planners,4.0,2.0,87.87754510909272,False,True,True
420,5,Last-Minute City Breakers,2.0,1.0,86.84979423556591,False,True,False
421,0,Budget Solo Travelers,3.0,1.0,65.19635580142302,False,False,True
422,4,Luxury Families,3.0,1.0,224.9353049014765,True,True,False
423,1,Planned Leisure Couples,3.0,2.0,96.57621167607752,False,True,False
424,3,Premium Couples,5.0,2.0,89.62358824492887,False,True,False
425,1,Planned Leisure Couples,5.0,1.0,79.09076927781011,False,True,False
426,0,Budget Solo Travelers,1.0,1.0,49.066769556453956,False,False,True
427,2,Early Planners,2.0,1.0,93.18501749826714,False,True,False
428,1,Planned Leisure Couples,4.0,1.0,88.11915843467796,False,True,True
429,7,Extended Stay Guests,13.0,1.0,81.2919961350787,True,True,True
430,3,Premium Couples,4.0,1.0,133.5790964594983,False,True,False
431,4,Luxury Families,3.0,3.0,199.18391509041453,True,False,False
432,1,Planned Leisure Couples,6.0,1.0,80.69638921988465,False,True,False
433,4,Luxury Families,6.0,2.0,200.04009847396873,True,False,False
434,6,Last-Minute City Breakers,1.0,2.0,119.13086520118873,False,True,False
435,3,Premium Couples,2.0,2.0,89.04227801990623,False,True,True
436,3,Premium Couples,3.0,3.0,109.00926454929076,False,True,False
437,6,Last-Minute City Breakers,1.0,1.0,59.757505628494386,False,True,False
438,2,Early Planners,2.0,2.0,63.41079955266912,False,True,False
439,1,Planned Leisure Couples,5.0,1.0,79.95738629424116,False,True,False
440,3,Premium Couples,1.0,1.0,183.62657203044523,False,True,False
441,6,Last-Minute City Breakers,1.0,1.0,61.43753449868056,False,True,False
442,4,Luxury Families,3.0,2.0,183.14725246604118,True,False,False
443,2,Early Planners,2.0,1.0,96.73193054808044,False,True,False
444,1,Planned Leisure Couples,6.0,1.0,64.17902058119734,False,True,False
445,5,Last-Minute City Breakers,1.0,2.0,64.58729956038025,False,True,False
446,1,Planned Leisure Couples,3.0,2.0,105.00904807979455,False,True,False
447,6,Last-Minute City Breakers,1.0,1.0,78.3048113039867,False,True,False
448,6,Last-Minute City Breakers,2.0,1.0,93.98087749240449,False,False,False
449,6,Last-Minute City Breakers,1.0,2.0,109.06856797760716,False,True,False
450,0,Budget Solo Travelers,1.0,1.0,70.07570052807854,False,False,True
451,1,Planned Leisure Couples,8.0,1.0,81.0967825699258,False,False,False
452,5,Last-Minute City Breakers,1.0,2.0,81.64131882458754,False,True,False
453,0,Budget Solo Travelers,1.0,1.0,71.25038348482423,False,False,True
454,7,Extended Stay Guests,15.0,1.0,58.479894841550006,False,True,True
455,0,Budget Solo Travelers,3.0,1.0,81.95157700941247,False,False,True
456,2,Early Planners,2.0,1.0,105.54905995874249,False,True,False
457,3,Premium Couples,3.0,1.0,77.60156343055853,False,True,False
458,3,Premium Couples,3.0,1.0,88.9812433320628,False,True,False
459,2,Early Planners,2.0,1.0,103.72053983168654,False,True,False
460,1,Planned Leisure Couples,6.0,1.0,78.56699033433857,False,True,False
461,6,Last-Minute City Breakers,2.0,1.0,65.04606992626762,False,True,False
462,1,Planned Leisure Couples,5.0,1.0,105.1409234421595,False,True,False
463,0,Budget Solo Travelers,4.0,1.0,66.71441546565394,False,False,True
464,7,Extended Stay Guests,14.0,1.0,109.7382961242367,False,False,False
465,2,Early Planners,2.0,1.0,101.38781296301646,False,True,False
466,7,Extended Stay Guests,10.0,1.0,68.09468309006454,False,True,False
467,0,Budget Solo Travelers,1.0,1.0,63.77425881942967,False,False,True
468,5,Last-Minute City Breakers,1.0,1.0,105.06839699901884,False,True,False
469,5,Last-Minute City Breakers,2.0,2.0,88.78899242654742,False,True,False
470,1,Planned Leisure Couples,4.0,2.0,66.55882643936683,False,True,False
471,1,Planned Leisure Couples,4.0,2.0,47.31340812757429,False,True,False
472,5,Last-Minute City Breakers,1.0,1.0,95.41022030734496,False,False,False
473,1,Planned Leisure Couples,4.0,2.0,74.68821055067285,False,True,False
474,2,Early Planners,4.0,1.0,67.5122095048031,False,True,False
475,2,Early Planners,2.0,2.0,101.84220692721387,False,False,True
476,4,Luxury Families,3.0,4.0,230.52933082474252,True,True,False
477,6,Last-Minute City Breakers,1.0,2.0,87.29542153490827,False,True,False
478,0,Budget Solo Travelers,1.0,1.0,65.64072177228854,False,False,True
479,7,Extended Stay Guests,8.0,1.0,103.83945782239371,False,True,False
480,3,Premium Couples,2.0,2.0,140.2892897660874,False,True,False
481,3,Premium Couples,2.0,1.0,104.18396185578483,False,True,False
482,6,Last-Minute City Breakers,1.0,1.0,79.10992829156463,False,False,False
483,3,Premium Couples,3.0,1.0,111.2516279271643,False,True,False
484,5,Last-Minute City Breakers,1.0,2.0,84.24509075114494,False,True,False
485,3,Premium Couples,3.0,2.0,107.19019504308096,False,True,False
486,5,Last-Minute City Breakers,3.0,1.0,81.67554084821278,False,True,False
487,1,Planned Leisure Couples,5.0,1.0,103.46872936750158,False,False,False
488,6,Last-Minute City Breakers,3.0,1.0,68.26025937486915,False,True,False
489,6,Last-Minute City Breakers,1.0,1.0,74.26431929264874,False,True,False
490,2,Early Planners,1.0,2.0,61.440901275186626,False,True,False
491,5,Last-Minute City Breakers,2.0,1.0,85.22703007447998,False,False,True
492,4,Luxury Families,2.0,2.0,258.88636986747565,True,False,False
493,4,Luxury Families,3.0,2.0,178.643349620989,True,False,False
494,3,Premium Couples,3.0,1.0,111.48824202157948,False,True,False
495,3,Premium Couples,3.0,2.0,108.28456469588956,True,True,False
496,7,Extended Stay Guests,12.0,1.0,96.3873854527558,False,True,False
497,2,Early Planners,1.0,2.0,95.18721738176922,False,True,False
498,4,Luxury Families,3.0,2.0,92.80027037354667,False,False,False
499,6,Last-Minute City Breakers,3.0,2.0,88.48489374846518,False,True,False
500,4,Luxury Families,3.0,2.0,162.3885392033249,True,False,False
501,1,Planned Leisure Couples,5.0,2.0,88.82066445876735,False,True,True
502,6,Last-Minute City Breakers,1.0,2.0,92.36388655787381,False,True,False
503,3,Premium Couples,2.0,1.0,142.04135400875364,False,False,False
504,4,Luxury Families,4.0,3.0,160.8178860696145,True,False,False
505,3,Premium Couples,4.0,2.0,126.33034946989721,False,True,False
506,5,Last-Minute City Breakers,2.0,2.0,111.17985369407504,False,True,False
507,1,Planned Leisure Couples,2.0,2.0,98.61478793702196,False,True,False
508,1,Planned Leisure Couples,6.0,1.0,116.63527568378278,False,True,True
509,0,Budget Solo Travelers,1.0,1.0,59.257722481230495,False,False,True
510,3,Premium Couples,1.0,2.0,119.3527271683701,False,True,False
511,3,Premium Couples,1.0,1.0,94.9246762720243,False,True,False
512,3,Premium Couples,2.0,1.0,126.93853101296384,False,True,True
513,0,Budget Solo Travelers,1.0,1.0,49.9361045757548,False,False,True
514,6,Last-Minute City Breakers,1.0,2.0,113.46754495315209,False,True,False
515,6,Last-Minute City Breakers,2.0,2.0,51.05256291681246,False,True,False
516,1,Planned Leisure Couples,7.0,2.0,79.54947543826435,False,True,False
517,6,Last-Minute City Breakers,1.0,1.0,61.13112107717518,False,True,False
518,6,Last-Minute City Breakers,1.0,1.0,79.45145651073042,False,True,False
519,1,Planned Leisure Couples,8.0,2.0,99.64216301921243,False,False,False
520,6,Last-Minute City Breakers,1.0,2.0,90.29614122329377,False,True,False
521,1,Planned Leisure Couples,5.0,2.0,84.13623756514734,False,True,True
522,2,Early Planners,4.0,2.0,78.71161441446742,False,True,False
523,0,Budget Solo Travelers,1.0,1.0,73.18331721611261,False,False,True
524,0,Budget Solo Travelers,2.0,1.0,67.87727628601223,False,False,True
525,6,Last-Minute City Breakers,3.0,2.0,95.38199425621812,False,True,False
526,3,Premium Couples,3.0,1.0,117.24433255707716,False,False,False
527,3,Premium Couples,2.0,1.0,118.6946402660913,False,True,False
528,5,Last-Minute City Breakers,2.0,1.0,64.79749113305894,False,True,False
529,6,Last-Minute City Breakers,1.0,2.0,77.34993955916002,False,True,False
530,0,Budget Solo Travelers,2.0,1.0,74.35051452792719,False,False,True
531,1,Planned Leisure Couples,3.0,1.0,65.76103659159115,False,True,False
532,0,Budget Solo Travelers,2.0,1.0,46.080249471704164,False,False,True
533,5,Last-Minute City Breakers,2.0,1.0,89.70899944858574,False,False,False
534,3,Premium Couples,3.0,2.0,120.7396013794441,False,True,False
535,2,Early Planners,2.0,1.0,87.68922703807998,False,True,False
536,2,Early Planners,2.0,1.0,78.75103775170695,False,True,True
537,6,Last-Minute City Breakers,2.0,2.0,67.42521873954014,False,True,False
538,2,Early Planners,1.0,1.0,103.60982581819194,False,True,True
539,7,Extended Stay Guests,16.0,2.0,59.50370348878177,False,False,True
540,6,Last-Minute City Breakers,1.0,2.0,73.17485222261652,False,True,False
541,1,Planned Leisure Couples,4.0,2.0,75.69045814079557,True,True,False
542,3,Premium Couples,2.0,1.0,98.02732017022217,False,True,False
543,1,Planned Leisure Couples,4.0,1.0,80.30009321060813,False,True,False
544,5,Last-Minute City Breakers,1.0,1.0,82.83654956047887,False,False,True
545,0,Budget Solo Travelers,1.0,1.0,62.11951984918055,False,False,True
546,5,Last-Minute City Breakers,2.0,1.0,94.21680895190914,False,True,False
547,3,Premium Couples,3.0,2.0,101.43410742485867,False,False,True
548,3,Premium Couples,1.0,3.0,114.65038325388073,False,True,False
549,3,Premium Couples,3.0,1.0,145.26385970287282,False,True,False
550,1,Planned Leisure Couples,6.0,1.0,82.69145240913382,False,True,True
551,4,Luxury Families,2.0,3.0,231.979301358042,False,False,False
552,3,Premium Couples,2.0,2.0,112.02907206629385,False,True,False
553,2,Early Planners,3.0,1.0,75.75571910157778,False,False,False
554,6,Last-Minute City Breakers,1.0,2.0,57.39228120402813,False,True,False
555,6,Last-Minute City Breakers,3.0,2.0,100.78808677981348,True,True,False
556,6,Last-Minute City Breakers,2.0,1.0,82.76525949855888,False,True,False
557,6,Last-Minute City Breakers,1.0,2.0,93.75451723285357,False,True,False
558,3,Premium Couples,3.0,2.0,116.92361859643924,False,True,False
559,0,Budget Solo Travelers,1.0,1.0,89.81487071481357,False,False,True
560,1,Planned Leisure Couples,3.0,1.0,91.2056325711019,False,True,False
561,4,Luxury Families,4.0,3.0,111.71586454898996,True,False,False
562,2,Early Planners,1.0,1.0,101.13539363599565,False,True,False
563,3,Premium Couples,3.0,2.0,115.53198844727847,False,False,False
564,1,Planned Leisure Couples,6.0,2.0,73.09029085396288,False,True,False
565,3,Premium Couples,1.0,2.0,150.1089820492927,False,True,False
566,0,Budget Solo Travelers,2.0,1.0,73.5800134704759,False,False,True
567,3,Premium Couples,1.0,1.0,151.24138029923387,False,False,False
568,1,Planned Leisure Couples,7.0,1.0,95.54628532695364,False,True,False
569,4,Luxury Families,4.0,3.0,166.00725753670608,True,False,False
570,0,Budget Solo Travelers,2.0,1.0,79.6093236143714,False,False,True
571,1,Planned Leisure Couples,7.0,1.0,51.90695052037491,False,True,False
572,4,Luxury Families,3.0,3.0,110.92360714830265,True,False,False
573,1,Planned Leisure Couples,3.0,1.0,71.72866216220145,False,True,False
574,2,Early Planners,3.0,1.0,64.61028218279398,False,True,False
575,3,Premium Couples,3.0,1.0,143.53338986688897,False,True,False
576,3,Premium Couples,2.0,2.0,94.2099074872314,False,False,False
577,5,Last-Minute City Breakers,2.0,1.0,66.56061997463962,False,True,False
578,3,Premium Couples,3.0,1.0,132.91047293712984,False,True,False
579,3,Premium Couples,2.0,2.0,121.22587802782348,False,True,False
580,1,Planned Leisure Couples,3.0,1.0,67.75299528844381,False,True,True
581,6,Last-Minute City Breakers,2.0,2.0,97.19789512180564,False,True,False
582,3,Premium Couples,2.0,1.0,123.23632111243981,False,True,False
583,2,Early Planners,2.0,2.0,125.70314751880346,False,True,False
584,6,Last-Minute City Breakers,2.0,2.0,100.55646890452817,False,True,False
585,3,Premium Couples,4.0,1.0,124.3040543213368,False,True,False
586,3,Premium Couples,2.0,1.0,136.0548238092169,False,True,False
587,1,Planned Leisure Couples,5.0,1.0,116.89158132973674,False,False,False
588,6,Last-Minute City Breakers,2.0,1.0,117.69997147511457,False,True,False
589,1,Planned Leisure Couples,6.0,1.0,79.00112096094858,False,False,True
590,0,Budget Solo Travelers,3.0,1.0,91.41247255120831,False,False,True
591,1,Planned Leisure Couples,5.0,2.0,84.43250207096902,False,False,False
592,0,Budget Solo Travelers,1.0,1.0,68.33856549723555,False,False,True
593,6,Last-Minute City Breakers,2.0,2.0,90.74498019296453,False,True,False
594,0,Budget Solo Travelers,1.0,1.0,50.08841332778225,False,False,True
595,3,Premium Couples,2.0,1.0,128.38687702770432,False,True,False
596,5,Last-Minute City Breakers,2.0,1.0,84.9999459053055,False,True,False
597,1,Planned Leisure Couples,6.0,2.0,89.22765707338833,True,True,False
598,7,Extended Stay Guests,9.0,1.0,90.56123539163418,False,True,False
599,5,Last-Minute City Breakers,1.0,1.0,86.61804250783892,False,True,False
600,1,Planned Leisure Couples,2.0,1.0,65.59168175755539,False,True,False
601,1,Planned Leisure Couples,6.0,2.0,85.7764260506277,False,True,False
602,2,Early Planners,2.0,1.0,120.57630532944188,False,False,False
603,4,Luxury Families,1.0,2.0,238.78416297862245,True,False,False
604,3,Premium Couples,4.0,2.0,99.06513592178628,False,True,False
605,2,Early Planners,1.0,2.0,100.95653581979346,False,True,False
606,1,Planned Leisure Couples,4.0,2.0,91.48246065612973,False,True,False
607,6,Last-Minute City Breakers,2.0,2.0,86.46749302635526,False,True,False
608,2,Early Planners,2.0,1.0,114.71043104462045,False,False,False
609,3,Premium Couples,4.0,1.0,93.16795020620431,True,True,False
610,1,Planned Leisure Couples,2.0,2.0,95.98053961522963,False,False,False
611,3,Premium Couples,3.0,1.0,140.73295090664078,False,True,False
612,4,Luxury Families,3.0,2.0,229.14680591810946,False,False,False
613,1,Planned Leisure Couples,4.0,1.0,91.75464786071835,False,True,False
614,3,Premium Couples,2.0,2.0,113.10353317471306,False,True,False
615,1,Planned Leisure Couples,6.0,2.0,94.52723576556336,False,True,False
616,1,Planned Leisure Couples,5.0,2.0,111.97588689992983,False,False,False
617,3,Premium Couples,1.0,2.0,106.09859141161465,False,True,False
618,5,Last-Minute City Breakers,2.0,1.0,122.51198322061192,False,False,False
619,1,Planned Leisure Couples,4.0,2.0,96.71923006725818,False,True,False
620,5,Last-Minute City Breakers,1.0,2.0,102.41141329343094,False,True,True
621,3,Premium Couples,1.0,1.0,157.39596365256932,False,True,False
622,1,Planned Leisure Couples,5.0,2.0,65.25163016188364,False,True,True
623,4,Luxury Families,3.0,3.0,247.15341648989215,False,False,False
624,2,Early Planners,2.0,1.0,73.52795045353102,False,False,False
625,5,Last-Minute City Breakers,1.0,1.0,106.36167108418749,False,True,False
626,0,Budget Solo Travelers,1.0,1.0,65.4243366699929,False,False,True
627,0,Budget Solo Travelers,2.0,1.0,45.80779390413572,False,False,True
628,0,Budget Solo Travelers,2.0,1.0,64.23068182083823,False,False,True
629,7,Extended Stay Guests,6.0,2.0,93.15804325560342,False,True,False
630,0,Budget Solo Travelers,2.0,1.0,67.14735879772736,False,False,True
631,6,Last-Minute City Breakers,2.0,2.0,81.9276308127348,False,True,False
632,3,Premium Couples,3.0,1.0,101.47519111144948,False,True,False
633,2,Early Planners,1.0,1.0,70.56449993914123,False,True,True
634,2,Early Planners,2.0,1.0,115.54311178121024,False,False,False
635,3,Premium Couples,2.0,1.0,85.50776836509945,False,True,False
636,2,Early Planners,2.0,2.0,92.50037649337906,False,True,False
637,3,Premium Couples,3.0,2.0,132.19790460431386,False,True,False
638,6,Last-Minute City Breakers,1.0,1.0,84.35601795409384,False,True,False
639,0,Budget Solo Travelers,2.0,1.0,70.79235641334103,False,False,True
640,1,Planned Leisure Couples,6.0,1.0,83.89628238989455,False,True,False
641,1,Planned Leisure Couples,4.0,2.0,83.57931356792686,False,True,False
642,5,Last-Minute City Breakers,1.0,1.0,122.24046667256948,False,False,False
643,2,Early Planners,1.0,1.0,92.61709431352223,False,True,False
644,6,Last-Minute City Breakers,1.0,1.0,76.10358925888862,False,True,False
645,6,Last-Minute City Breakers,1.0,1.0,78.96669759349953,False,True,False
646,1,Planned Leisure Couples,5.0,1.0,74.42534927634162,False,True,False
647,2,Early Planners,5.0,2.0,117.07444024786248,False,True,False
648,1,Planned Leisure Couples,4.0,1.0,69.96521623704733,False,True,False
649,4,Luxury Families,2.0,3.0,205.1630737128653,False,True,False
650,3,Premium Couples,3.0,2.0,102.30179238266753,False,True,False
651,2,Early Planners,2.0,2.0,69.39936638450158,False,True,False
652,6,Last-Minute City Breakers,1.0,1.0,70.73676311249278,False,True,False
653,3,Premium Couples,4.0,2.0,174.91409863701836,False,True,False
654,7,Extended Stay Guests,9.0,1.0,137.2745261758131,False,True,False
655,3,Premium Couples,3.0,3.0,95.99139436347195,False,True,False
656,3,Premium Couples,2.0,2.0,139.7012467029631,False,True,False
657,3,Premium Couples,1.0,2.0,114.8458221722166,False,True,False
658,5,Last-Minute City Breakers,1.0,2.0,94.27377070152683,False,False,False
659,3,Premium Couples,1.0,2.0,143.78001912897585,False,True,False
660,1,Planned Leisure Couples,7.0,1.0,73.63292721817766,False,True,False
661,0,Budget Solo Travelers,1.0,1.0,57.8391455094784,False,False,True
662,2,Early Planners,3.0,2.0,105.37668711236311,False,False,False
663,6,Last-Minute City Breakers,1.0,2.0,77.91683698767721,False,True,False
664,1,Planned Leisure Couples,3.0,1.0,86.0085312323268,False,True,False
665,4,Luxury Families,3.0,2.0,294.749014870995,True,True,False
666,0,Budget Solo Travelers,3.0,1.0,81.69985322748391,False,False,True
667,0,Budget Solo Travelers,3.0,1.0,63.69502210789306,False,False,True
668,3,Premium Couples,2.0,1.0,116.80719766288604,False,True,False
669,2,Early Planners,2.0,1.0,81.96944915860998,False,True,True
670,4,Luxury Families,3.0,3.0,157.8704057174241,False,False,False
671,6,Last-Minute City Breakers,1.0,2.0,75.09395297902871,False,True,False
672,0,Budget Solo Travelers,1.0,1.0,63.79443669021836,False,False,True
673,3,Premium Couples,2.0,1.0,121.91031499508267,False,False,False
674,6,Last-Minute City Breakers,3.0,2.0,72.69444544065439,False,True,False
675,3,Premium Couples,2.0,1.0,81.04140572131689,False,True,False
676,2,Early Planners,2.0,2.0,144.64440713554504,False,False,False
677,3,Premium Couples,2.0,2.0,137.32832069148253,False,True,False
678,3,Premium Couples,1.0,2.0,171.04878125542916,False,True,False
679,2,Early Planners,2.0,1.0,95.56455771961726,False,True,False
680,0,Budget Solo Travelers,2.0,1.0,49.52960895002499,False,False,True
681,4,Luxury Families,2.0,2.0,186.66124635483766,True,False,False
682,1,Planned Leisure Couples,5.0,2.0,57.50069788570974,False,True,False
683,6,Last-Minute City Breakers,1.0,1.0,71.13835807596327,False,True,False
684,3,Premium Couples,1.0,2.0,109.50820321088811,False,True,False
685,4,Luxury Families,4.0,3.0,164.96885725439387,False,False,False
686,5,Last-Minute City Breakers,1.0,2.0,112.73173550235308,False,False,False
687,5,Last-Minute City Breakers,1.0,1.0,82.5124551458501,False,True,True
688,3,Premium Couples,1.0,2.0,114.67177806114263,False,True,False
689,6,Last-Minute City Breakers,1.0,1.0,64.05029128086319,False,True,False
690,1,Planned Leisure Couples,5.0,2.0,92.9376759226116,False,True,False
691,7,Extended Stay Guests,5.0,1.0,88.55282653747489,False,True,False
692,3,Premium Couples,3.0,2.0,126.71719485266345,False,True,False
693,0,Budget Solo Travelers,3.0,1.0,45.81093950600015,False,False,True
694,1,Planned Leisure Couples,6.0,1.0,75.64284840256197,False,True,False
695,4,Luxury Families,4.0,2.0,133.63695936915514,False,False,False
696,6,Last-Minute City Breakers,2.0,2.0,80.81310258460233,False,True,False
697,0,Budget Solo Travelers,1.0,1.0,75.87080876655007,False,False,True
698,4,Luxury Families,5.0,3.0,164.92673740094293,True,True,False
699,1,Planned Leisure Couples,4.0,1.0,83.15642693368538,False,True,False
700,5,Last-Minute City Breakers,2.0,1.0,101.52511608899832,False,True,True
701,2,Early Planners,2.0,2.0,86.67813441404178,False,False,False
702,3,Premium Couples,3.0,1.0,138.01817143400262,False,True,False
703,6,Last-Minute City Breakers,1.0,2.0,72.62416064017256,False,True,False
704,4,Luxury Families,3.0,3.0,107.97095526487394,False,True,False
705,1,Planned Leisure Couples,3.0,1.0,52.01486106896398,False,True,False
706,5,Last-Minute City Breakers,1.0,1.0,92.72096560574285,False,False,False
707,4,Luxury Families,5.0,2.0,190.07643865004283,True,False,False
708,5,Last-Minute City Breakers,3.0,1.0,52.85692037281267,True,False,False
709,1,Planned Leisure Couples,3.0,2.0,96.468261726017,False,True,False
710,6,Last-Minute City Breakers,2.0,2.0,61.10472783184899,False,True,False
711,4,Luxury Families,5.0,3.0,235.37840374655565,False,True,False
712,1,Planned Leisure Couples,6.0,1.0,73.59164560159337,False,True,False
713,7,Extended Stay Guests,12.0,1.0,114.23959698561356,False,True,False
714,3,Premium Couples,2.0,2.0,118.2138630900389,False,True,False
715,0,Budget Solo Travelers,1.0,1.0,74.90740161889222,False,False,True
716,2,Early Planners,2.0,1.0,104.62934875557661,False,True,True
717,1,Planned Leisure Couples,4.0,2.0,79.79364835594299,False,True,False
718,4,Luxury Families,3.0,2.0,129.71418696284883,True,False,False
719,6,Last-Minute City Breakers,1.0,2.0,54.94604333365331,False,True,False
720,3,Premium Couples,2.0,2.0,88.9508377105591,False,True,False
721,2,Early Planners,1.0,2.0,75.73734123408659,False,True,False
722,7,Extended Stay Guests,5.0,2.0,91.47049569455537,False,True,False
723,6,Last-Minute City Breakers,2.0,1.0,75.58399978265412,True,True,False
724,3,Premium Couples,1.0,2.0,103.02176802550728,False,False,False
725,0,Budget Solo Travelers,2.0,1.0,67.56972047753149,False,False,True
726,1,Planned Leisure Couples,3.0,2.0,110.37520786780355,False,True,False
727,0,Budget Solo Travelers,2.0,1.0,62.1022524785534,False,False,True
728,1,Planned Leisure Couples,5.0,1.0,55.67340538739546,False,False,False
729,0,Budget Solo Travelers,1.0,1.0,48.34462751520452,False,False,True
730,2,Early Planners,2.0,2.0,93.79256913051347,False,False,False
731,1,Planned Leisure Couples,6.0,2.0,111.16037306710925,False,True,False
732,6,Last-Minute City Breakers,1.0,2.0,73.81879688714037,False,True,False
733,0,Budget Solo Travelers,1.0,1.0,39.86362675893649,False,False,True
734,4,Luxury Families,3.0,2.0,212.75358049204885,True,False,False
735,3,Premium Couples,3.0,1.0,88.35168216544074,False,True,False
736,1,Planned Leisure Couples,10.0,2.0,78.86414996979487,False,True,False
737,3,Premium Couples,1.0,1.0,77.1909899426179,False,True,False
738,1,Planned Leisure Couples,7.0,2.0,83.22229865362416,False,True,False
739,2,Early Planners,1.0,1.0,80.03737035371023,False,True,False
740,6,Last-Minute City Breakers,1.0,3.0,77.45014289240899,False,True,False
741,1,Planned Leisure Couples,8.0,1.0,106.37163121766983,False,True,False
742,3,Premium Couples,4.0,1.0,105.75329052782422,False,True,False
743,1,Planned Leisure Couples,4.0,2.0,73.47710531386032,False,True,False
744,4,Luxury Families,3.0,2.0,252.37523015218798,False,False,False
745,6,Last-Minute City Breakers,1.0,2.0,56.612748769338225,False,True,False
746,3,Premium Couples,3.0,1.0,105.9850860579446,False,True,False
747,3,Premium Couples,3.0,1.0,124.18392320023273,False,True,False
748,2,Early Planners,2.0,2.0,117.01241383703342,False,False,False
749,3,Premium Couples,1.0,1.0,100.93192862878797,False,True,False
750,6,Last-Minute City Breakers,1.0,1.0,82.51922813678878,False,True,False
751,0,Budget Solo Travelers,1.0,1.0,48.53833659010044,False,False,True
752,3,Premium Couples,3.0,2.0,110.43999548755576,False,True,False
753,6,Last-Minute City Breakers,1.0,2.0,49.475177047118265,False,True,False
754,1,Planned Leisure Couples,4.0,1.0,97.84947635464462,False,True,False
755,1,Planned Leisure Couples,5.0,1.0,96.41754156222892,False,True,False
756,1,Planned Leisure Couples,5.0,2.0,67.32909050342634,False,True,False
757,0,Budget Solo Travelers,1.0,1.0,90.12711669584456,False,False,True
758,1,Planned Leisure Couples,5.0,2.0,37.301053907058915,False,True,False
759,0,Budget Solo Travelers,4.0,1.0,47.97886739495704,False,False,True
760,1,Planned Leisure Couples,6.0,1.0,59.55589542096234,False,True,False
761,4,Luxury Families,5.0,2.0,214.3404320497893,False,False,False
762,0,Budget Solo Travelers,2.0,1.0,27.578072256916236,False,False,True
763,2,Early Planners,2.0,2.0,87.4027917098887,False,True,False
764,0,Budget Solo Travelers,1.0,1.0,65.97211209422372,False,False,True
765,5,Last-Minute City Breakers,1.0,1.0,100.55854110393743,False,True,False
766,0,Budget Solo Travelers,2.0,1.0,75.06816048630182,False,False,True
767,1,Planned Leisure Couples,6.0,2.0,74.8811893942273,False,True,False
768,4,Luxury Families,1.0,2.0,193.0283611938612,False,False,False
769,2,Early Planners,2.0,1.0,84.71484018531199,False,False,False
770,6,Last-Minute City Breakers,1.0,2.0,81.21140109313697,False,True,False
771,6,Last-Minute City Breakers,2.0,1.0,65.90535867662982,False,True,False
772,0,Budget Solo Travelers,2.0,1.0,87.98015219741505,False,False,True
773,3,Premium Couples,3.0,1.0,136.32958028683726,False,True,False
774,4,Luxury Families,2.0,2.0,243.95543279823627,False,False,False
775,3,Premium Couples,1.0,1.0,115.0119024966961,False,True,False
776,5,Last-Minute City Breakers,1.0,2.0,98.44366947654332,False,True,False
777,3,Premium Couples,1.0,2.0,61.385917752880175,False,True,False
778,3,Premium Couples,3.0,1.0,124.95437172860849,False,True,False
779,2,Early Planners,3.0,1.0,103.54487199561005,False,True,False
780,5,Last-Minute City Breakers,1.0,1.0,88.26744752504177,False,True,True
781,3,Premium Couples,1.0,2.0,145.11697382143655,False,True,False
782,1,Planned Leisure Couples,3.0,1.0,96.76096881841767,False,True,False
783,6,Last-Minute City Breakers,2.0,1.0,56.237983033605445,False,False,False
784,1,Planned Leisure Couples,6.0,2.0,107.33236717706862,False,True,False
